lat,lon,alt,tol
47.26167659858951,11.35751314369229,1915,80
47.26159489675524,11.356756084014481,1915.0,80
47.261513194921,11.355999025504982,1915.0,80
47.261431493086754,11.355241968163789,1915.0,80
47.26134979125251,11.354484911990902,1915.0,80
47.26126808941828,11.353727856986222,1915.0,80
47.26118638758406,11.352970803149846,1915.0,80
47.26110468574984,11.352213750481779,1915.0,80
47.26102298391562,11.351456698982018,1915.0,80
47.26094128208142,11.350699648650563,1915.0,80
47.26085958024723,11.349942599487314,1915.0,80
47.26077895346955,11.34919551263504,1952.5,142
47.26069832669187,11.348448426920438,1990.0,205
47.260617699914214,11.347701342343608,2027.5,268
47.26053707313655,11.346954258904452,2065.0,330
47.260456446358894,11.346207176602967,2102.5,392
47.26037581958125,11.345460095439254,2140.0,455
47.260295192803596,11.344713015413214,2177.5,518
47.26021456602596,11.343965936524846,2215.0,580
47.26014275045503,11.34316600945857,2235.0,580
47.2600851706026,11.342363587495381,2255.0,580
47.26004186593288,11.341559220363168,2275.0,580
47.260012866126665,11.340753459120048,2295.0,580
47.25999819106086,11.339946855777495,2315.0,580
47.25999785079498,11.339139962923044,2335.0,580
47.260011845564165,11.33833333334229,2355.0,580
47.260040165779024,11.337527519641084,2375.0,580
47.26008279203222,11.336723073867747,2395.0,580
47.260139695111754,11.33592054713546,2415.0,580
47.260139695111754,11.33592054713546,2415.0,0
47.26495,11.3114,1930,0
47.26495,11.3114,1930,100
47.26486667408786,11.310566583276383,1930.0,100
47.264783348175726,11.309733167864584,1930.0,100
47.26470002226361,11.308899753764699,1930.0,100
47.2646166963515,11.308066340976627,1930.0,100
47.26453337043941,11.307232929500369,1930.0,100
47.26445004452732,11.306399519336026,1930.0,100
