lat,lon,alt,tol
47.522653973556466,12.445500247778854,2210,50
47.522307263086,12.44607460166638,2210.0,50
47.52196055261556,12.446648951758105,2210.0,50
47.52161384214512,12.447223298054029,2210.0,50
47.521267131674705,12.447797640554253,2210.0,50
47.52092042120431,12.44837197925888,2210.0,50
47.52057371073393,12.448946314167909,2210.0,50
47.52022700026358,12.449520645281543,2210.0,50
47.51988028979323,12.450094972599784,2210.0,50
47.5195335793229,12.450669296122632,2210.0,50
47.5191868688526,12.451243615850288,2210.0,50
47.5188447203808,12.451810375043447,2247.5,112
47.51850257190901,12.452377130540649,2285.0,175
47.518160423437244,12.452943882341996,2322.5,238
47.5178182749655,12.45351063044759,2360.0,300
47.517476126493754,12.454077374857532,2397.5,362
47.51713397802203,12.45464411557182,2435.0,425
47.51679182955034,12.455210852590561,2472.5,488
47.516449681078655,12.45577758591375,2510.0,550
