lat,lon,alt,tol
47.258836294043626,11.331221906673727,1915,80
47.258918157741164,11.33197888894406,1915.0,80
47.259000021438695,11.332735872384836,1915.0,80
47.259081885136226,11.333492856995955,1915.0,80
47.25916374883374,11.334249842777517,1915.0,80
47.259245612531245,11.335006829729524,1915.0,80
47.259327476228755,11.335763817851975,1915.0,80
47.25940933992626,11.336520807144767,1915.0,80
47.25949120362375,11.337277797608005,1915.0,80
47.25957306732123,11.338034789241688,1915.0,80
47.2596549310187,11.338791782045814,1915.0,80
47.259735717594616,11.3395388155582,1952.5,142
47.25981650417053,11.340285850210396,1990.0,205
47.259897290746444,11.341032886002504,2027.5,268
47.25997807732234,11.34177992293442,2065.0,330
47.26005886389824,11.342526961006246,2102.5,392
47.26013965047413,11.343274000217983,2140.0,455
47.26022043705001,11.34402104056953,2177.5,518
47.26030122362589,11.344768082060988,2215.0,580
47.26030173606918,11.345574979342771,2235.0,580
47.26021657623165,11.346372059869909,2255.0,580
47.26004784109496,11.347139695725897,2275.0,580
47.25979968552737,11.347858984337284,2295.0,580
47.25947821996879,11.348512214063112,2315.0,580
47.25909135996553,11.349083300413943,2335.0,580
47.258648631260115,11.34955818215061,2355.0,580
47.25816093523585,11.349925167503724,2375.0,580
47.25764028049174,11.350175221991075,2395.0,580
47.25709948715684,11.350302190753162,2415.0,580
47.25657800787205,11.350424623710849,2436.4285714285716,580
47.256056528587266,11.350547055462773,2457.857142857143,580
47.255535049302466,11.350669486009041,2479.2857142857147,580
47.255013570017674,11.350791915349648,2500.7142857142862,580
47.25449209073288,11.350914343484595,2522.142857142858,580
47.253970611448096,11.351036770413986,2543.5714285714294,580
47.253449132163304,11.35115919613782,2565.000000000001,580
47.252927652878505,11.351281620656096,2586.4285714285725,580
47.25240617359371,11.351404043968914,2607.857142857144,580
47.25188469430893,11.35152646607628,2629.2857142857156,580
47.25136321502415,11.351648886978188,2650.714285714287,580
47.25084173573936,11.35177130667464,2672.1428571428587,580
47.25032025645458,11.35189372516574,2693.5714285714303,580
47.249798777169794,11.352016142451587,2715.000000000002,580
47.24925116123735,11.352016901537525,2735.000000000002,580
47.248710206690475,11.351891452352561,2755.000000000002,580
47.24818923349191,11.3516428863247,2775.000000000002,580
47.24770106961193,11.351277326109642,2795.000000000002,580
47.24725773516947,11.350803774685822,2815.000000000002,580
47.246870146462754,11.350233893571328,2835.000000000002,580
47.24654784717705,11.349581715633661,2855.000000000002,580
47.246298773387416,11.348863299568624,2875.000000000002,580
47.24612905814314,11.348096334554821,2895.000000000002,580
47.246042880445685,11.347299704810498,2915.000000000002,580
47.24595885725798,11.34652299204187,2915.000000000002,580
47.24587483407027,11.34574628050526,2915.000000000002,580
47.245790810882575,11.34496957020067,2915.000000000002,580
47.245706787694886,11.344192861128098,2915.000000000002,580
47.24562276450721,11.343416153287547,2915.000000000002,580
47.24553874131954,11.342639446678916,2915.000000000002,580
47.24545471813188,11.341862741302302,2915.000000000002,580
47.245370694944214,11.341086037157709,2915.000000000002,580
47.24528667175656,11.340309334245136,2915.000000000002,580
47.24520264856892,11.33953263256448,2915.000000000002,580
47.24511862538128,11.338755932115843,2915.000000000002,580
47.24503460219365,11.337979232899125,2915.000000000002,580
47.24495057900603,11.337202534914425,2915.000000000002,580
47.24486655581841,11.336425838161645,2915.000000000002,580
47.244782532630815,11.335649142640783,2915.000000000002,580
47.244698509443225,11.33487244835194,2915.000000000002,580
47.244614486255635,11.334095755295014,2915.000000000002,580
47.24453046306805,11.333319063470006,2915.000000000002,580
47.24444643988049,11.332542372876917,2915.000000000002,580
47.24436241669293,11.331765683515744,2915.000000000002,580
