lat,lon,alt,tol
47.258836294043626,11.331221906673727,1915,80
47.258918157741164,11.33197888894406,1915.0,80
47.259000021438695,11.332735872384836,1915.0,80
47.259081885136226,11.333492856995955,1915.0,80
47.25916374883374,11.334249842777517,1915.0,80
47.259245612531245,11.335006829729524,1915.0,80
47.259327476228755,11.335763817851975,1915.0,80
47.25940933992626,11.336520807144767,1915.0,80
47.25949120362375,11.337277797608005,1915.0,80
47.25957306732123,11.338034789241688,1915.0,80
47.2596549310187,11.338791782045814,1915.0,80
