lat,lon,alt,tol
47.518037003474056,12.453147691408763,2210,50
47.51838374563482,12.452573426216475,2210.0,50
47.51873048779556,12.451999157229098,2210.0,50
47.51907722995628,12.45142488444653,2210.0,50
47.51942397211699,12.45085060786867,2210.0,50
47.519770714277676,12.450276327495416,2210.0,50
47.52011745643835,12.44970204332677,2210.0,50
47.52046419859901,12.449127755362627,2210.0,50
47.520810940759645,12.448553463602885,2210.0,50
47.521157682920254,12.447979168047546,2210.0,50
47.521504425080856,12.447404868696507,2210.0,50
47.521846604863214,12.446838122219257,2247.5,112
47.52218878464554,12.446271372045437,2285.0,175
47.52253096442788,12.445704618174949,2322.5,238
47.52287314421018,12.445137860607687,2360.0,300
47.52321532399247,12.444571099343555,2397.5,362
47.523557503774725,12.444004334382548,2435.0,425
47.523899683556984,12.443437565724567,2472.5,488
47.52424186333921,12.44287079336961,2510.0,550
47.52453849742733,12.442189121361945,2530.0,550
47.52475946982749,12.441447119845526,2550.0,550
47.524899339501246,12.440663060141022,2570.0,550
47.524954662448884,12.439856249528184,2590.0,550
47.524924076503225,12.439046555660902,2610.0,550
47.52480833486063,12.438253917167982,2630.0,550
47.52461028752465,12.437497852507624,2650.0,550
47.524334811120085,12.436796979189067,2670.0,550
47.523988688806796,12.43616855521549,2690.0,550
47.52358044325069,12.435628054052692,2710.0,550
47.523186777936765,12.43510686041401,2731.4285714285716,550
47.52279311262288,12.434585670686443,2752.857142857143,550
47.522399447308985,12.434064484869891,2774.2857142857147,550
47.52200578199512,12.43354330296425,2795.7142857142862,550
47.52161211668128,12.43302212496952,2817.142857142858,550
47.521218451367446,12.4325009508855,2838.5714285714294,550
47.52082478605362,12.431979780712187,2860.000000000001,550
47.520431120739815,12.43145861444948,2881.4285714285725,550
47.52003745542603,12.430937452097279,2902.857142857144,550
47.51964379011226,12.430416293655481,2924.2857142857156,550
47.51925012479851,12.429895139124085,2945.714285714287,550
47.518856459484766,12.42937398850299,2967.1428571428587,550
47.518462794171036,12.428852841792095,2988.5714285714303,550
47.518069128857334,12.428331698991297,3010.000000000002,550
47.51760881237219,12.42789247467789,3030.000000000002,550
47.51710775939888,12.427565283980588,3050.000000000002,550
47.516578307418726,12.427358181315613,3070.000000000002,550
47.51603349317042,12.427276263787071,3090.000000000002,550
47.51548673165116,12.427321545854284,3110.000000000002,550
47.51495148580495,12.427492909920815,3130.000000000002,550
47.51444093503039,12.427786134043677,3150.000000000002,550
47.51396765066955,12.428193996060513,3170.000000000002,550
47.51354328646724,12.428706451555321,3190.000000000002,550
47.51317829162231,12.429310881267337,3210.000000000002,550
47.51281329677739,12.429915306775426,3210.000000000002,550
47.512448301932494,12.430519728079684,3210.000000000002,550
47.51208330708762,12.431124145180217,3210.000000000002,550
47.51171831224276,12.431728558077022,3210.000000000002,550
47.511353317397926,12.432332966770307,3210.000000000002,550
47.51098832255311,12.432937371260067,3210.000000000002,550
47.510623327708316,12.433541771546407,3210.000000000002,550
47.51025833286354,12.434146167629427,3210.000000000002,550
47.509893338018784,12.43475055950923,3210.000000000002,550
47.509528343174054,12.435354947185814,3210.000000000002,550
47.50916334832933,12.435959330659285,3210.000000000002,550
47.50879835348463,12.43656370992974,3210.000000000002,550
47.50843335863994,12.437168084997284,3210.000000000002,550
47.50806836379529,12.437772455862016,3210.000000000002,550
47.507703368950644,12.43837682252404,3210.000000000002,550
47.507338374106034,12.438981184983357,3210.000000000002,550
47.50697337926143,12.439585543240065,3210.000000000002,550
47.50660838441684,12.44018989729427,3210.000000000002,550
47.50624338957229,12.44079424714607,3210.000000000002,550
47.50587839472776,12.441398592795569,3210.000000000002,550
47.50551339988324,12.442002934242765,3210.000000000002,550
47.505148405038746,12.442607271487866,3210.000000000002,550
47.504783410194264,12.443211604530868,3210.000000000002,550
47.50441841534982,12.443815933371873,3210.000000000002,550
47.50405342050538,12.444420258010881,3210.000000000002,550
47.50368842566096,12.445024578448098,3210.000000000002,550
47.503323430816565,12.445628894683523,3210.000000000002,550
47.50295843597219,12.446233206717357,3210.000000000002,550
47.502593441127836,12.446837514549603,3210.000000000002,550
47.50229680300195,12.447518897701938,3190.000000000002,550
47.50207582581774,12.448260578552391,3170.000000000002,550
47.50193595080225,12.449044295237075,3150.000000000002,550
47.501880622198385,12.449850751176337,3130.000000000002,550
47.50191120244732,12.450660090045883,3110.000000000002,550
47.50202693863063,12.45145238451352,3090.000000000002,550
47.50222498099947,12.452208126726802,3070.000000000002,550
47.502500453135575,12.452908708491595,3050.000000000002,550
47.502846572017205,12.453536879335664,3030.000000000002,550
47.50325481503468,12.454077171190585,3010.000000000002,550
47.50364847798806,12.45459817081482,2988.5714285714303,550
47.50404214094144,12.4551191743461,2967.1428571428587,550
47.5044358038948,12.455640181784425,2945.714285714287,550
47.50482946684815,12.456161193129997,2924.2857142857156,550
47.50522312980147,12.456682208382816,2902.857142857144,550
47.50561679275478,12.457203227542985,2881.4285714285725,550
47.50601045570807,12.457724250610607,2860.000000000001,550
47.50640411866134,12.45824527758578,2838.5714285714294,550
47.506797781614594,12.45876630846861,2817.142857142858,550
